Date,Opinion,Pro,TweetText
3/5/18 12:46,Negative,Against Gov,"With just 2 seats, the BJP has usurped power in Meghalaya, through a proxy. \n\nLike in Manipur &amp; Goa, showing utter disregard for the mandate of the people. Obsessed instead with grabbing power, using big money to create an opportunistic alliance.\n\n#DemocracyDemonetised'"
3/5/18 8:31,Positive,,"The Congress party respects the mandate of the people of Tripura, Nagaland and Meghalaya.\n\nWe are committed to strengthening our party across the North East and to winning back the trust of the people.\n\nMy sincere thanks to each and every Congress worker who toiled for the party.'"
3/1/18 12:45,Positive,,"My Nani is 93. She\xe2\x80\x99s the kindest soul ever. This Holi weekend, I\xe2\x80\x99m going to surprise her! I can\xe2\x80\x99t wait to give her a hug.... \n\n#HappyHoli to all of you. Have a joyful celebration..'"
2/28/18 6:55,Neutral,,I\xe2\x80\x99m saddened to hear about the death of Jagadguru Pujyashri Jayendra Saraswathi Shankaracharya of the Kanchi Kamakoti Peetham. \n\nHe was revered by lakhs of believers all over the world for his teachings. \n\nMay his soul rest in peace.'
2/24/18 9:27,Negative,Against Gov,"Under Modi Ji\'s ""Jan Dhan Loot Yojana"", another scam! \n\n390 Cr., involving a Delhi based jeweller. Same Modus operandi as Nirav Modi. Fake LOU\'s.\n\nPredictably, like Mallya and Nirav, this promoter too has disappeared while the Govt looked the other way.\n\n#ModiRobsIndia'"
2/23/18 15:10,Positive,,I had a warm and cordial meeting with the Canadian Prime Minister in Delhi this evening. We had a fruitful discussion on a range of issues concerning our two countries. I look forward to continuing the dialogue and building a lasting friendship with him.  @JustinTrudeau https://t.co/KJmhYed2tr'
2/21/18 6:33,Negative,Against Gov,"Modi Ji, last month you ignored my suggestions for your Mann Ki Baat monologue.\n\nWhy ask for ideas when in your heart you know what every Indian wants to hear you speak about?\n\n1. Nirav Modi's 22,000 Cr. Loot &amp; Scoot\n\n2. The 58,000 Cr. RAFALE scam.\n\nI look forward to your sermon. https://t.co/jp0AnLePtU"""
2/19/18 12:45,Neutral,,I\xe2\x80\x99m deeply saddened to hear about the demise of K.S. Puttannaiah ji. He was greatly respected and loved by the people of Karnataka.\n\nMy condolences to his family. May his soul rest in peace.'
2/18/18 7:06,Negative,Against Gov,"PM Modi tells kids how to pass exams for 2 hrs, but won't speak for 2 mins on the 22,000Cr banking scam. \n\nMr Jaitley is in hiding. \n\nStop behaving as if you're guilty! Speak up. \n\n#ModiRobsIndia"""
2/16/18 8:52,Negative,Against Gov,"The scamster's escape formula:\n\n                            Na(Mo)\nLa(Mo) + Ni(Mo) -----&gt; Bha(Go)\n\n#ModiRobsIndia"""
2/15/18 8:31,Negative,Against Gov,"Guide to Looting India \nby Nirav MODI\n \n1.   Hug PM Modi\n2.  Be seen with him in DAVOS\n\nUse that clout to:\n\nA. Steal 12,000Cr \nB. Slip out of the country like Mallya, while the Govt looks the other way. \n\n #From1MODI2another'"
2/13/18 10:54,Negative,Against Gov,"1. PDP says \xe2\x80\x9ctalks\xe2\x80\x9d with Pakistan.\n\n2. BJP Defence Minister says ""Pakistan will pay the price"".\n\nWhile our soldiers pay with their blood for BJP/ PDP\xe2\x80\x99s opportunistic alliance and non-existent Kashmir policy; Modi Ji dithers.'"
2/10/18 14:14,Negative,,Thank you Rajnath Singh Ji for speaking the truth to power. Satyamev Jayate. https://t.co/iwat7rrHfH'
2/9/18 11:49,Negative,,"Dear Mr Jaitlie,\n\nYou said the UPA never released prices of Defence purchases?\n\nTo nail your lie, here are 3 Parliamentary replies by the UPA with full transparency on pricing. \n\nNow do ask our Raksha Mantri to tell India how much each RAFALE jet cost.\n\n#DealMeinKuchKalaHai https://t.co/txb2Cc1BHh'"
2/8/18 13:09,Negative,Against Gov,"Q. Why did the Raksha Mantri change her stance from :\nI will reveal the price of the RAFALE planes in Nov 2017 to the price is a state secret in Feb 2018 \n\nA. Corruption\nB. To protect Modiji\nC. To protect Modiji's friend\nD. All of above \n\n#TheGreatRafaleMystery"""
2/7/18 16:27,Negative,Against Gov,RT @INCIndia: Press Statement by Congress President Rahul Gandhi on PM Modi's speech in Parliament. https://t.co/RhbVNLOt9
2/4/18 5:21,Negative,Against Gov,"August 2015, Mr Modi claims to create history by signing the NAGA accord. \n\nFeb 2018, Naga Accord is still nowhere to be found. \n\nModi ji is the first ever Indian PM whose words don't mean anything. \n#CantFindTheAccord"""
2/2/18 13:32,Negative,Against Gov,"In Parliamentary language, the Sensex just placed a solid 800 point No Confidence Motion against Modi's budget. #BasEkAurSaal"""
1/29/18 14:55,Positive,,"The #EconomicSurvey2018 says, #AccheDin are here, except for these minor hiccups:\n\nIndustrial Growth is \xe2\xac\x87\nAgricultural Growth is \xe2\xac\x87\nGDP Growth is \xe2\xac\x87\nJOB Growth is \xe2\xac\x87\n\n""Don\'t worry Be Happy!""\n\nhttps://t.co/nXsHWvGuo3'"
1/25/18 16:27,Positive,,"On the eve of our 69th Republic Day, I'm writing this #LettertotheNation, to remind ourselves of the commitments we made in our Constitution. \n\nI wish each of you a very Happy Republic Day!\n\nJai Hind. https://t.co/VaJ3WOeBqx"""
1/19/18 11:26,Negative,Against Gov,"Dear @narendramodi, since you've requested some ideas for your #MannKiBaat monologue, tell us about how you plan to: \n\n1. Get our youth JOBS\n2. Get the Chinese out of DHOKA-LAM\n3. Stop the RAPES in Haryana. https://t.co/pwexqxKrTQ"""
1/17/18 15:37,Negative,Against Gov,"UPA's Aadhaar  =  A voluntary instrument to empower citizens. \n\nNDA's Aadhaar = A compulsory weapon to disempower citizens."""
1/14/18 6:42,Positive,,"With the fields swaying in joy at the coming harvest, let us salute the love, hard work and toil of our farmers, our anndatas. Wishing everyone a Happy #MakarSankranti #Pongal, #Bihu #Bhogi and #Uttarayan https://t.co/yme6aHowH1'"
1/12/18 5:29,Positive,,"""Our duty is to encourage everyone in his struggle to live up to his own highest idea, and strive at the same time to make the ideal as near as possible to the Truth.""\n\nMy tributes to Swami Vivekananda on his birth anniversary. \n#NationalYouthDay'"
1/7/18 16:27,Positive,,NRIs are the true representatives of our soft power and the brand ambassadors of our nation across the globe. Looking forward to meeting and addressing fellow countrymen in Bahrain tomorrow.'
12/28/17 6:39,Positive,,"The central idea of the Congress party is truth, we accept the truth, we work for the truth, we fight for the truth. \n#CongressFoundationDay https://t.co/IE2m6BoJ9t'"
12/25/17 15:01,Positive,,"Dear Dipali, Please wish your beautiful grandmother a very happy birthday and a merry Xmas. Please also give her a big hug from me. Best, Rahul. https://t.co/lcp8NUa8Di'"
12/25/17 3:01,Positive,,"Merry Christmas to everyone. May this festive season be filled with joy, love and warmth.'"
12/22/17 13:06,Neutral,,"Deeply saddened by the passing away of Shri BL Joshi. A distinguished police officer and administrator, as Governor he discharged his duties with aplomb across U.P., Uttarakhand, Delhi and Meghalaya. A true son of Rajasthan, he will be deeply missed.'"
12/17/17 7:04,Positive,,Thank you for your wishes Lal Thanhawla ji https://t.co/B4sHh1dR3j'
12/17/17 6:57,Negative,,Thank you @VNarayanasami https://t.co/hw8tOV3hI7'
12/17/17 6:46,Positive,,Thank you for your wishes @VijayGoelBJP https://t.co/5cupq9hGIy'
12/16/17 17:40,Positive,,Thank you for the good wishes @Riteishd https://t.co/NulwdnqWZh'
12/16/17 17:11,Positive,,Thank you for the wishes @WrestlerSushil https://t.co/BCsgbFZweE'
12/16/17 15:55,Positive,,Thank you for your wishes @mukulsangma https://t.co/Nkvn5PjV5v'
12/16/17 15:35,Positive,,Thank you for your wishes @chennithala ji. https://t.co/uoQcWBClZP'
12/16/17 15:28,Positive,,Thank you for the good wishes @MPArunYadav https://t.co/kzoukKUGu6'
12/16/17 15:19,Positive,,"Thank you for your wishes, @GAMIR_INC https://t.co/IQHZU69TUk'"
12/16/17 14:48,Positive,,"Thank you for your wishes, Ahmed Patel ji https://t.co/K0SEZjLNkU'"
12/16/17 13:58,Positive,,"Thank you for your wishes, Hooda ji. https://t.co/femFC99cxr'"
12/16/17 13:42,Positive,,"Thank you for your wishes, Virbhadra Singh ji https://t.co/aNdjXdMAqt'"
12/16/17 13:28,Positive,,"Thank you for your wishes, Gogoi ji https://t.co/ObUBxl9qjx'"
12/16/17 13:03,Positive,,"Thank you for your wishes, C.P. Joshi ji https://t.co/kaZRKDzrXu'"
12/16/17 12:29,Positive,,"Thank you for your wishes, @yadavakhilesh ji. https://t.co/AJ7DKBoN9H'"
12/16/17 12:21,Positive,,"Thank you, @yadavtejashwi https://t.co/UwJVeLOFj9'"
12/16/17 12:07,Positive,,"Thanks for your wishes, Stalin ji https://t.co/CNHpEwZagd'"
12/15/17 5:40,Positive,,"""Take to the path of dharma \xe2\x80\x93 the path of truth and justice. Don\xe2\x80\x99t misuse your valour. Remain united. March forward in all humility, but fully awake to the situation you face, demanding your rights with firmness""\n\nMy humble tributes to Sardar Patel on his Punyatithi.'"
12/11/17 17:52,Positive,,Thank you for your good wishes Modi ji. @narendramodi'
12/11/17 16:19,Positive,,A heartfelt thank you to everyone for the tremendous support and good wishes you have showered on me. It is an honour for me to work for the ideals of the Congress party and through it for our great country.'
12/2/17 15:17,Negative,Against Gov,#NoScopeForHope under Modi Raj\nhttps://t.co/gRMyQbWmLe'
12/2/17 5:46,Positive,,"My best wishes to everyone on the auspicious occasion of Milad-un-Nabi. May we be guided by the spirit of compassion, peace and tolerance.'"
11/21/17 15:18,Negative,Against Gov,"The truth does not go away because you hide from it. Modi ji, stop hiding and open the Parliament so the truth of what you did on Rafale can be heard by the nation. https://t.co/bwUGTNPyal'"
11/19/17 8:38,Negative,,Congratulations to Miss World 2017 Manushi Chhillar on her achievement. Our young achievers make us proud. India\xe2\x80\x99s future lies in the indomitable spirit &amp; excellence of our youth.'
11/15/17 7:13,Positive,,My tributes to Bhagwan Birsa Munda on his Jayanti. He fought against the British with exemplary courage and led the way for the empowerment of tribals.'
11/8/17 12:28,Negative,,"Mary Kom, as always, you have made India proud. May the power of your punches and the spring in your steps never tire. https://t.co/42x7jCOmbj'"
11/8/17 6:14,Positive,,"Happy Birthday, Advani ji. Have a lovely day.'"
10/26/17 15:15,Negative,Against Gov,"Real wages stagnant for 3 yrs,bank lending lowest in 60yrs,Inequality highest in 100yrs.In Modiji's words,this is a MMD(Modi Made Disaster) https://t.co/X3NicY3fK1"""
10/24/17 5:25,Negative,Against Gov,"Congress GST= Genuine Simple Tax\n \nModi ji\'s GST= Gabbar Singh Tax =\'\'\xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\x88 \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\x9d\xe0\xa5\x87 \xe0\xa4\xa6\xe0\xa5\x87 \xe0\xa4\xa6\xe0\xa5\x87""'"
10/21/17 7:36,Negative,Against Gov,"Mr. Modi, Cinema is a deep expression of Tamil culture and language. Don't try to demon-etise Tamil pride by interfering in Mersal"""
10/15/17 8:26,Negative,Against Gov,Modi ji quick; looks like President Trump needs another hug https://t.co/B4001yw5rg'
10/6/17 6:42,Negative,Against Gov,"Modiji, once you're done thumping your chest, could you please explain this?\n\nhttps://t.co/oSuC7bZ82x"""
10/4/17 14:09,Neutral,,Saddened by the tragic death of farmers in Yavatmal. Farmers are being poisoned in Maharashtra and stripped &amp; beaten in Madhya Pradesh.(1/2)'
10/3/17 12:20,Positive,,"Had a good interaction with the Director General of BBC,Tony Hall &amp; his team. Best wishes to them for their new services in Indian languages https://t.co/Ihp7AK2gsh'"
10/2/17 15:17,Neutral,,Saddened at the horrific incident in Las Vegas. My heart goes out to the families of the victims affected by this mindless violence'
9/25/17 16:50,Positive,,"Day ends with visit to Navratri Pandal, Chandi Bazar, Jamnagar https://t.co/iujZAM4cHa'"
9/21/17 6:38,Positive,,NRIs have tremendous knowledge and understanding in different fields. I invite you to work with the Congress and discuss the vision forward'
9/21/17 6:26,Positive,,If India has to produce millions of jobs it has to be done by empowering small &amp; medium businesses and entrepreneurs'
9/19/17 11:58,Negative,,"It was a pleasure meeting you, Governor @TerryMcAuliffe\nEnjoyed our discussion https://t.co/6cns2WAra'"
9/19/17 8:56,Positive,,Greetings and best wishes on the auspicious occasion of #Mahalaya \xe0\xa6\xb6\xe0\xa7\x81\xe0\xa6\xad \xe0\xa6\xae\xe0\xa6\xb9\xe0\xa6\xbe\xe0\xa6\xb2\xe0\xa6\xaf\xe0\xa6\xbc\xe0\xa6\xbe https://t.co/2Lan3YLtJZ'
9/17/17 5:50,Positive,,Best wishes to Prime Minister Narendra Modiji on his birthday. @narendramodi'
9/16/17 13:54,Negative,Against Gov,"Post Demonetisation disaster and shoddy GST Implementation, Modiji is now punishing the common Indian by massive taxation on Petrol &amp; Diesel'"
9/13/17 10:44,Negative,,My deepest condolences on the demise of legal luminary Shri P.P. Rao. Leaves a huge void in the legal fraternity &amp; is a great personal loss'
9/13/17 7:24,Negative,,Thank you for the warm welcome and a great interaction @UCBerkeley https://t.co/y1RXEYEtsq'
9/10/17 3:50,Positive,,Looking forward to addressing students @UCBerkeley &amp; interacting w/Indian Overseas Congress members w/@sampitroda during my visit to the US'
9/7/17 9:25,Positive,,Looking forward to visiting Nanded and Parbhani in Maharashtra tomorrow'
9/6/17 10:16,Positive,,"Best wishes to T.N. Prathapan &amp;his team for All India Fishermen Congress,a platform to bring the voices of fishermen community into politics https://t.co/2knujUC8UU'"
9/5/17 7:04,Positive,,A big thank you to all the teachers who have dedicated their lives in shaping young minds. Happy #TeachersDay'
9/2/17 4:18,Positive,,Eid Mubarak to everyone. May this day be filled with blessings and bring peace &amp; prosperity for all #EidAlAdha'
8/30/17 8:50,Positive,,It was great to interact with you Mayor @RaymondJohansen. I hope we can take our discussion on these pressing issues forward. https://t.co/mY2vddW5sL'
8/25/17 4:38,Positive,,Looking forward to meeting and exchanging ideas with political and business leaders &amp; research institutions(2/2)'
8/22/17 14:56,Positive,,"Honest, upright &amp; modest  @girishgoa is a real grassroot worker. My wishes to him for Panaji by-poll tomorrow'"
8/16/17 12:24,Negative,Against Gov,The work done by the UPA govt in Kashmir was destroyed in one month by Modiji. His policies have created space for Pakistan to misbehave'
8/16/17 12:22,Positive,,"While the Chinese soldiers were entering India, Modiji was hugging the Chinese President and enjoying swing rides with him'"
8/16/17 2:57,Positive,,Looking forward to attend the inaugural function of Indira Canteen and public meeting in Bengaluru today'
8/15/17 6:13,Positive,,Independence Day celebrations at AICC headquarters. A very happy Independence Day to all. https://t.co/AuQ9juTWuo'
8/9/17 9:53,Positive,,Best wishes to @IYC on its foundation day\n#IYCFoundationDay'
8/5/17 8:17,Positive,,but I urge them to divert their energy in helping the people affected by floods in the state'
7/27/17 15:19,Negative,,"RT @INCIndia: Congress VP Rahul Gandhi to address 13 years of BJP's mis-governance in Chhattisgarh. \n#RGinBastar\n#\xe0\xa4\xac\xe0\xa4\xa6\xe0\xa4\xb2\xe0\xa5\x87\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x87_\xe0\xa4\x9b\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa5\x80\xe0\xa4\xb8\xe0\xa4\x97\xe0\xa4\xa2\xe0\xa4\xbc https:/\xe2\x80\xa6"""
7/21/17 15:30,Negative,,The emperor is completely naked but nobody around him has the courage to tell him.'
7/21/17 15:21,Negative,Against Gov,"Thousands of businesses are wiped out due to demonetization,hundreds die,but instead of speaking to the Parliament, Modi spoke to Coldplay.'"
7/21/17 15:18,Negative,,"Hitler,once wrote: Keep a firm grasp on reality, so you can strangle it at any time\nThis is what is happening today-strangulation of reality'"
7/21/17 9:44,Positive,,Looking forward to the inaugural session of the Dr BR Ambedkar International Conference later today in Bengaluru. \n#QuestForEquity https://t.co/gLZPiFHSJd'
7/20/17 19:16,Positive,,Congratulations #WomenInBlue. You made us proud. Best wishes for the finals. #IndvAus #WWC17'
7/14/17 5:50,Negative,Against Gov,NDA pro-poor policies https://t.co/TMpYGcOHVW'
7/12/17 9:59,Negative,Against Gov,"Modi\xe2\x80\x99s personal gain= India's strategic loss + sacrifice of innocent Indian blood"""
7/12/17 9:58,Negative,Against Gov,Short term political gain for Modi from PDP alliance has cost India massively'
7/3/17 6:12,Positive,,"Congress Party demands a full roll back of this 'disability tax' that will put millions of our disabled people through further hardship"""
6/19/17 17:21,Positive,,@tarun_gogoi Thank you Gogoi ji for your wishes!'
6/19/17 12:21,Positive,,"Thank you Pramod for your wishes &amp; your support. @INCIndia 's strength lies in the conviction &amp; commitment of our supporters https://t.co/bw2xZhkaho"""
6/19/17 12:03,Positive,,Thank you @maqbool_sm for your wishes! https://t.co/0PImXQjU0R'
6/19/17 11:29,Positive,,Thank you for the good wishes @Sharmistha_GK https://t.co/QxJRNG9dBj'
6/19/17 11:22,Positive,,Many thanks for your wishes @Riteishd https://t.co/yGQakQWCz2'
6/19/17 11:19,Positive,,Thank you for the good wishes @ArshadRizwan https://t.co/TdK4LkxhFv'
6/19/17 11:05,Positive,,Thank you Ankush for your wishes! https://t.co/XYIqesSTT2'
6/19/17 10:36,Positive,,Thank you for the good wishes Suresh Prabhu ji https://t.co/RBdDSjjxc1'
6/19/17 10:30,Positive,,Thank you for the good wishes Ambassador Carmon! https://t.co/H2KzdEYGMs'
6/19/17 10:26,Positive,,Thank you for the birthday wishes Sheila ji https://t.co/EGHoO5fhI4'
6/19/17 10:20,Positive,,Thank you Stalin ji for your kind wishes https://t.co/buys3vMGzT'
6/19/17 10:18,Positive,,Thank you for your good wishes  Capt Amarinder Singhji https://t.co/xYucCDiUR1'
6/19/17 8:56,Negative,,Thanks a lot @SurajMNHegde https://t.co/CeheyDGCeR'
6/19/17 8:12,Negative,,Thank you @yadavtejashwi for the birthday greetings! https://t.co/thiEoDBFF6'
6/19/17 8:03,Positive,,Thank you Mr Sinha for your wishes https://t.co/B3lMTd9eOx'
6/19/17 7:36,Positive,,Thank you for your wishes @ashokgehlot51 ji https://t.co/3uv6ETbTTN'
6/19/17 7:16,Positive,,Many thanks Mamata didi for your wishes!\n@MamataOfficial https://t.co/FFy5gl7Ws'
6/19/17 7:10,Positive,,Thank you Prime Minister Modiji for your wishes https://t.co/uQI9FMocEq'
6/19/17 7:08,Positive,,Many thanks Siddaramaiah ji for your kind wishes https://t.co/z52Zq3yxFs'
6/19/17 7:06,Positive,,Thank you Randeep for your wishes! https://t.co/0VM1qvx1xA'
6/19/17 6:57,Positive,,Thank you @arjunmodhwadia ji for your wishes https://t.co/8ItXNGt286'
6/19/17 6:51,Positive,,Thank you @ninong_erring ji for your wishes https://t.co/iaROBAKyif'
6/19/17 6:42,Positive,,Thank you Salman for your wishes! https://t.co/xFIvQaTz7Q'
6/19/17 6:32,Positive,,"Thank you all for the wonderful birthday wishes &amp; messages. Truly grateful for the love, affection &amp; support from each one of you'"
6/18/17 11:27,Positive,,Now looking forward to a great #INDvPAK #CT2017Final!'
6/13/17 9:08,Positive,,Will be travelling to meet my grandmother &amp; family for a few days. Looking forward to spending some time with them!'
6/12/17 8:46,Negative,,"RT @NH_India: Whoever attempts to tell the truth is threatened &amp; silenced, @OfficeOfRG Rahul Gandhi says in his address:India@70 #NationalH\xe2\x80\xa6'"
6/11/17 15:41,Positive,,Looking forward to being in Bengaluru tomorrow for the release of the commemorative publication of National Herald\n@NH_India https://t.co/zLQljUPmc'
6/6/17 11:00,Negative,,BJP \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa5\x82 \xe0\xa4\x87\xe0\xa4\x82\xe0\xa4\xa1\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa4\x95\xe0\xa4\xbc \xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\xb9\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x87 \xe0\xa4\x85\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xa8\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\x93\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x97\xe0\xa5\x8b\xe0\xa4\xb2\xe0\xa5\x80 \xe0\xa4\xae\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa5\x88?\n#Mandsaur \n#MadhyaPradesh https://t.co/j0OLcVrjsq'
6/4/17 15:49,Negative,,"Special Status \xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\x88 \xe0\xa4\xa4\xe0\xa5\x8b\xe0\xa4\xb9\xe0\xa4\xab\xe0\xa4\xbe \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa5\x88, \xe0\xa4\xaf\xe0\xa4\xb9 \xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa4\x95 \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\x9c\xe0\xa4\xac \xe0\xa4\xa4\xe0\xa4\x95 \xe0\xa4\x86\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa5\x8d\xe0\xa4\xb0 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xb6 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa4\x95 \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80\xe0\xa4\x82 \xe0\xa4\xae\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa5\x87\xe0\xa4\x97\xe0\xa4\xbe \xe0\xa4\xa4\xe0\xa4\xac \xe0\xa4\xa4\xe0\xa4\x95 \xe0\xa4\xb9\xe0\xa4\xae \xe0\xa4\xaa\xe0\xa5\x80\xe0\xa4\x9b\xe0\xa5\x87 \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa4\x9f\xe0\xa5\x87\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x87\n#APSpecialStatus https://t.co/94wzjT2hZx'"
6/4/17 15:48,Negative,,TDP \xe0\xa4\x94\xe0\xa4\xb0 YSR \xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x8f \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80\xe0\xa4\x82 \xe0\xa4\xb2\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x87\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x87- \xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xb8 \xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa5\x80 \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xaf\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\x81 \xe0\xa4\x9c\xe0\xa5\x8b \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa4\xae \xe0\xa4\xb8\xe0\xa4\xac \xe0\xa4\xae\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x8f \xe0\xa4\xb2\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x87\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x87 #\xe0\xb0\xaa\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\xa4\xe0\xb1\x8d\xe0\xb0\xaf\xe0\xb1\x87\xe0\xb0\x95\xe0\xb0\xb9\xe0\xb1\x8b\xe0\xb0\xa6\xe0\xb0\xbe\xe0\xb0\xad\xe0\xb0\xb0\xe0\xb1\x8b\xe0\xb0\xb8\xe0\xb0\xbe\xe0\xb0\xb8\xe0\xb0\xad https://t.co/v8rkCf4SjV'
6/3/17 15:43,Negative,Against Gov,We will not let the RSS &amp; Modiji impose one idea on this country. We will never allow the silencing of more than a billion Indian voices'
6/3/17 15:37,Positive,,Karunanidhiji draws his strength&amp;courage from the deep love that he shares with the ppl of Tamil Nadu.I wish him a very happy birthday today'
6/3/17 7:24,Positive,,Looking forward to being in Chennai later today on the occasion of the 94th birthday celebrations of Kalaignar Karunanidhiji \n@kalaignar89'
6/2/17 5:49,Positive,,My best wishes to the people of Telangana on their third Statehood Day #TelanganaFormationDay'
6/1/17 4:34,Negative,Against Gov,Falling #GDP.Rising #unemployment.Every other issue is manufactured to distract us from this fundamental failure\nhttps://t.co/Hoq1UF6Uou'
5/23/17 4:59,Neutral,,Strongly condemn the terror attack in Manchester.Absolutely shocked&amp;saddened by the loss of lives&amp;suffering caused by the senseless violence'
5/16/17 5:08,Negative,Against Gov,"3 years of broken promises, non performance &amp; betrayal of a mandate'"
5/8/17 3:00,Positive,,Congratulations to Emmanuel Macron on his resounding victory.The people of France have spoken.Fear &amp; hate can never be the way forward'
5/3/17 6:56,Positive,,No better words than his to guide us to courage &amp; freedom. Best wishes on  #WorldPressFreedomDay https://t.co/tpUPcdWmQg'
5/1/17 6:31,Positive,,Best wishes on #GujaratGauravDivas! Very happy to be in Gujarat today. Will address a public rally in Dediapada shortly https://t.co/7so2aHTBRt'
5/1/17 6:22,Positive,,Best wishes to the people of Maharashtra on #MaharashtraDay #\xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb7\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xa8'
4/16/17 4:08,Positive,,"Greetings &amp; best wishes to everyone on Easter. We celebrate today the spirit of renewal-of hope,happiness &amp; new beginnings'"
4/13/17 3:58,Positive,,#HappyBaisakhi to everyone! May this festival marking a new year&amp;celebrating the hard work of our farmers bring joy&amp; prosperity for all'
4/9/17 6:52,Positive,,"Best wishes on #NSUIFoundationDay.No matter hw hard the battle&amp;full of obstacles the road ahead:be always the voice of truth,justice&amp;freedom'"
4/6/17 6:25,Positive,,"When Govt abdicates responsibility&amp;allows lynch mobs to rule,tragedies of immense proportion follow.Shocking breakdown of law&amp;order in Alwar'"
4/5/17 4:35,Positive,,"I'm happy BJP has finally been forced to see reason.But let's not play politics with our farmers who are suffering across the country(2/3)"""
3/31/17 9:34,Negative,,"If PM can provide debt relief to the richest ppl in the country,why not to the farmers who have built this country?\nhttps://t.co/XwvaEuQ6kV'"
